"whale_id","iteration","sim_id","step_id","choice_id","dTime","long","lat","used","location_type"
"254026_0",1,"254026_0_crw_001",1,"254026_0_20240408T170000",2024-04-08 17:00:00,-122.0637,36.9493,0,"available_crw"
"254026_0",1,"254026_0_crw_001",2,"254026_0_20240408T230000",2024-04-08 23:00:00,-122.13041513268,36.8246386125188,0,"available_crw"
"254026_0",1,"254026_0_crw_001",3,"254026_0_20240409T050000",2024-04-09 05:00:00,-122.295227969248,36.7954656444992,0,"available_crw"
"254026_0",1,"254026_0_crw_001",4,"254026_0_20240409T110000",2024-04-09 11:00:00,-122.299514609597,36.8302452704418,0,"available_crw"
"254026_0",1,"254026_0_crw_001",5,"254026_0_20240409T170000",2024-04-09 17:00:00,-122.537287271932,36.8684318955037,0,"available_crw"
"254026_0",1,"254026_0_crw_001",6,"254026_0_20240409T230000",2024-04-09 23:00:00,-122.301251272783,36.7383728836393,0,"available_crw"
"254026_0",1,"254026_0_crw_001",7,"254026_0_20240410T050000",2024-04-10 05:00:00,-122.277715806917,36.7257056563905,0,"available_crw"
"254026_0",1,"254026_0_crw_001",8,"254026_0_20240410T110000",2024-04-10 11:00:00,-122.189131337096,36.5765201346622,0,"available_crw"
"254026_0",1,"254026_0_crw_001",9,"254026_0_20240410T170000",2024-04-10 17:00:00,-122.193749772323,36.4869261080439,0,"available_crw"
"254026_0",1,"254026_0_crw_001",10,"254026_0_20240410T230000",2024-04-10 23:00:00,-122.184692406876,36.4720576384911,0,"available_crw"
"254026_0",1,"254026_0_crw_001",11,"254026_0_20240411T050000",2024-04-11 05:00:00,-122.082843646607,36.2428369506673,0,"available_crw"
"254026_0",1,"254026_0_crw_001",12,"254026_0_20240411T110000",2024-04-11 11:00:00,-122.208794137291,36.3418012893363,0,"available_crw"
"254026_0",1,"254026_0_crw_001",13,"254026_0_20240411T170000",2024-04-11 17:00:00,-122.149863888291,36.3673234693425,0,"available_crw"
"254026_0",1,"254026_0_crw_001",14,"254026_0_20240411T230000",2024-04-11 23:00:00,-122.268944887424,36.3852431832799,0,"available_crw"
"254026_0",1,"254026_0_crw_001",15,"254026_0_20240412T050000",2024-04-12 05:00:00,-122.34228173371,36.3623593615601,0,"available_crw"
"254026_0",1,"254026_0_crw_001",16,"254026_0_20240412T110000",2024-04-12 11:00:00,-122.605693546581,36.4175263805532,0,"available_crw"
"254026_0",1,"254026_0_crw_001",17,"254026_0_20240412T170000",2024-04-12 17:00:00,-122.632458666323,36.4649002436045,0,"available_crw"
"254026_0",1,"254026_0_crw_001",18,"254026_0_20240412T230000",2024-04-12 23:00:00,-123.043948186916,36.5370633265701,0,"available_crw"
"254026_0",1,"254026_0_crw_001",19,"254026_0_20240413T050000",2024-04-13 05:00:00,-123.162521545607,36.5721228601094,0,"available_crw"
"254026_0",1,"254026_0_crw_001",20,"254026_0_20240413T110000",2024-04-13 11:00:00,-123.142909399556,36.6032927889393,0,"available_crw"
"254026_0",1,"254026_0_crw_001",21,"254026_0_20240413T170000",2024-04-13 17:00:00,-123.114998272805,36.7851248709547,0,"available_crw"
"254026_0",1,"254026_0_crw_001",22,"254026_0_20240413T230000",2024-04-13 23:00:00,-122.961960175863,36.9583678063033,0,"available_crw"
"254026_0",1,"254026_0_crw_001",23,"254026_0_20240414T050000",2024-04-14 05:00:00,-122.921547848317,36.9151125213379,0,"available_crw"
"254026_0",1,"254026_0_crw_001",24,"254026_0_20240414T110000",2024-04-14 11:00:00,-122.896120033069,36.8932545441913,0,"available_crw"
"254026_0",1,"254026_0_crw_001",25,"254026_0_20240414T170000",2024-04-14 17:00:00,-123.035013911276,36.8331946826376,0,"available_crw"
"254026_0",1,"254026_0_crw_001",26,"254026_0_20240414T230000",2024-04-14 23:00:00,-123.056328800063,36.7736611988979,0,"available_crw"
"254026_0",1,"254026_0_crw_001",27,"254026_0_20240415T050000",2024-04-15 05:00:00,-123.17997946042,36.8229736889981,0,"available_crw"
"254026_0",1,"254026_0_crw_001",28,"254026_0_20240415T110000",2024-04-15 11:00:00,-123.194396259098,36.8251815904688,0,"available_crw"
"254026_0",1,"254026_0_crw_001",29,"254026_0_20240415T170000",2024-04-15 17:00:00,-123.287667831741,36.8076765035653,0,"available_crw"
"254026_0",1,"254026_0_crw_001",30,"254026_0_20240415T230000",2024-04-15 23:00:00,-123.005965173566,36.7675745446749,0,"available_crw"
"254026_0",1,"254026_0_crw_001",31,"254026_0_20240416T050000",2024-04-16 05:00:00,-122.816537169657,36.8845262809351,0,"available_crw"
"254026_0",1,"254026_0_crw_001",32,"254026_0_20240416T110000",2024-04-16 11:00:00,-122.786749201349,36.9035012575096,0,"available_crw"
"254026_0",1,"254026_0_crw_001",33,"254026_0_20240416T170000",2024-04-16 17:00:00,-122.770487440869,37.0950621498146,0,"available_crw"
