"whale_id","iteration","sim_id","step_id","choice_id","dTime","long","lat","used","location_type"
"254027_0_t1",1,"254027_0_t1_crw_001",1,"254027_0_t1_20240411T170000",2024-04-11 17:00:00,-121.8431658,36.81026373,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",2,"254027_0_t1_20240411T230000",2024-04-11 23:00:00,-121.964185643552,36.8139417624546,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",3,"254027_0_t1_20240412T050000",2024-04-12 05:00:00,-122.085060846533,36.8200917026166,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",4,"254027_0_t1_20240412T110000",2024-04-12 11:00:00,-122.037324345648,36.8238587677235,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",5,"254027_0_t1_20240412T170000",2024-04-12 17:00:00,-121.924121105316,36.8612341469056,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",6,"254027_0_t1_20240412T230000",2024-04-12 23:00:00,-121.866969309246,36.8737159679834,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",7,"254027_0_t1_20240413T050000",2024-04-13 05:00:00,-121.860693856968,36.8586703526499,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",8,"254027_0_t1_20240413T110000",2024-04-13 11:00:00,-121.835198902273,36.7008342322672,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",9,"254027_0_t1_20240413T170000",2024-04-13 17:00:00,-121.854559582207,36.6978763533764,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",10,"254027_0_t1_20240413T230000",2024-04-13 23:00:00,-121.827893862205,36.6719115524705,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",11,"254027_0_t1_20240414T050000",2024-04-14 05:00:00,-121.872105446781,36.692493558346,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",12,"254027_0_t1_20240414T110000",2024-04-14 11:00:00,-121.872951483627,36.6588041064545,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",13,"254027_0_t1_20240414T170000",2024-04-14 17:00:00,-121.943346808041,36.4444810465216,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",14,"254027_0_t1_20240414T230000",2024-04-14 23:00:00,-122.011961703657,36.4922152533249,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",15,"254027_0_t1_20240415T050000",2024-04-15 05:00:00,-122.06541856945,36.5259750714939,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",16,"254027_0_t1_20240415T110000",2024-04-15 11:00:00,-122.023562943782,36.5073798442807,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",17,"254027_0_t1_20240415T170000",2024-04-15 17:00:00,-122.039336139854,36.5076522128309,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",18,"254027_0_t1_20240415T230000",2024-04-15 23:00:00,-122.132669441202,36.8038495514036,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",19,"254027_0_t1_20240416T050000",2024-04-16 05:00:00,-122.195823929548,36.888109196818,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",20,"254027_0_t1_20240416T110000",2024-04-16 11:00:00,-122.278482230095,37.0996812375266,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",21,"254027_0_t1_20240416T170000",2024-04-16 17:00:00,-122.300911447632,37.0933668875092,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",22,"254027_0_t1_20240416T230000",2024-04-16 23:00:00,-122.445095109756,37.0132596240367,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",23,"254027_0_t1_20240417T050000",2024-04-17 05:00:00,-122.540316258287,36.9528914308007,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",24,"254027_0_t1_20240417T110000",2024-04-17 11:00:00,-122.476388777829,36.8203053872023,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",25,"254027_0_t1_20240417T170000",2024-04-17 17:00:00,-122.437659654973,36.7449636723031,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",26,"254027_0_t1_20240417T230000",2024-04-17 23:00:00,-122.384740640346,36.6574146709462,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",27,"254027_0_t1_20240418T050000",2024-04-18 05:00:00,-122.645168923959,36.4844903598199,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",28,"254027_0_t1_20240418T110000",2024-04-18 11:00:00,-122.71266888148,36.4026111458062,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",29,"254027_0_t1_20240418T170000",2024-04-18 17:00:00,-122.682657003955,36.3553124752812,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",30,"254027_0_t1_20240418T230000",2024-04-18 23:00:00,-122.577720564729,36.2841108185497,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",31,"254027_0_t1_20240419T050000",2024-04-19 05:00:00,-122.669066385302,36.1955192732681,0,"available_crw"
"254027_0_t1",1,"254027_0_t1_crw_001",32,"254027_0_t1_20240419T110000",2024-04-19 11:00:00,-122.650528615946,36.1838143999674,0,"available_crw"
"254027_0_t1",2,"254027_0_t1_crw_002",1,"254027_0_t1_20240411T170000",2024-04-11 17:00:00,-121.8431658,36.81026373,0,"available_crw"
